T X Y S0 S1 S2 S3 
0 9716.157 7661.864 4 8 27 42 
1 9716.157 7661.864 4 18 26 44 
2 9716.157 7661.864 5 9 25 57 
3 9716.157 7661.864 4 11 21 40 
4 9716.157 7661.864 5 16 29 46 
5 9716.157 7661.864 3 18 28 52 
6 9716.157 7661.864 3 15 21 43 
7 9716.157 7661.864 4 12 24 51 
8 9716.157 7661.864 3 14 22 49 
9 9716.157 7661.864 4 10 25 49 
10 9716.157 7661.864 3 9 26 59 
11 9716.157 7661.864 3 19 27 52 
12 9716.157 7661.864 3 14 29 43 
13 9716.157 7661.864 5 18 22 57 
14 9716.157 7661.864 5 13 20 45 
15 9716.157 7661.864 5 9 29 47 
16 9716.157 7661.864 4 17 26 57 
17 9716.157 7661.864 4 12 26 49 
18 9716.157 7661.864 4 10 20 45 
19 9716.157 7661.864 4 13 28 42 
20 9716.157 7661.864 4 16 23 59 
21 9716.157 7661.864 5 10 20 58 
22 9716.157 7661.864 5 12 24 56 
23 9716.157 7661.864 3 10 24 44 
24 9716.157 7661.864 5 18 21 47 
25 9716.157 7661.864 4 18 21 45 
26 9716.157 7661.864 5 17 27 44 
27 9716.157 7661.864 4 10 27 46 
28 9716.157 7661.864 5 13 25 54 
29 9716.157 7661.864 4 9 20 41 
30 9716.157 7661.864 5 11 21 56 
31 9716.157 7661.864 5 8 23 44 
32 9716.157 7661.864 5 12 21 43 
33 9716.157 7661.864 4 19 23 46 
34 9716.157 7661.864 4 19 26 50 
35 9716.157 7661.864 4 14 20 46 
36 9716.157 7661.864 3 12 29 58 
37 9716.157 7661.864 4 12 27 44 
38 9716.157 7661.864 5 10 27 46 
39 9716.157 7661.864 3 11 28 43 
40 9716.157 7661.864 4 14 23 46 
41 9716.157 7661.864 4 14 22 52 
42 9716.157 7661.864 3 18 28 51 
43 9716.157 7661.864 3 14 20 46 
44 9716.157 7661.864 4 19 27 45 
45 9716.157 7661.864 5 14 23 56 
46 9716.157 7661.864 3 9 23 51 
47 9716.157 7661.864 5 9 29 59 
48 9716.157 7661.864 4 17 29 59 
49 9716.157 7661.864 5 18 23 50 
50 9716.157 7661.864 3 19 25 58 
51 9716.157 7661.864 3 11 26 48 
52 9716.157 7661.864 5 11 26 58 
53 9716.157 7661.864 5 10 26 41 
54 9716.157 7661.864 5 17 23 53 
55 9716.157 7661.864 4 15 26 56 
56 9716.157 7661.864 5 11 21 56 
57 9716.157 7661.864 4 11 23 53 
58 9716.157 7661.864 4 11 21 47 
59 9716.157 7661.864 4 17 29 52 
60 9716.157 7661.864 4 9 28 59 
61 9716.157 7661.864 4 16 29 59 
62 9716.157 7661.864 5 19 20 51 
63 9716.157 7661.864 3 12 23 47 
64 9716.157 7661.864 3 18 25 43 
65 9716.157 7661.864 3 19 26 49 
66 9716.157 7661.864 3 10 21 49 
67 9716.157 7661.864 3 18 20 49 
68 9716.157 7661.864 5 18 24 40 
69 9716.157 7661.864 3 9 22 41 
70 9716.157 7661.864 3 13 23 45 
71 9716.157 7661.864 3 18 21 53 
72 9716.157 7661.864 4 8 24 42 
73 9716.157 7661.864 5 11 26 40 
74 9716.157 7661.864 5 12 20 55 
75 9716.157 7661.864 5 12 27 50 
76 9716.157 7661.864 3 17 24 51 
77 9716.157 7661.864 3 17 25 58 
78 9716.157 7661.864 5 19 20 40 
79 9716.157 7661.864 3 8 26 48 
80 9716.157 7661.864 5 8 27 48 
81 9716.157 7661.864 4 15 28 58 
82 9716.157 7661.864 5 15 21 44 
83 9716.157 7661.864 4 10 22 42 
84 9716.157 7661.864 4 17 22 51 
85 9716.157 7661.864 4 17 24 46 
86 9716.157 7661.864 4 14 23 48 
87 9716.157 7661.864 4 14 27 56 
88 9716.157 7661.864 4 9 28 57 
89 9716.157 7661.864 4 10 26 47 
90 9716.157 7661.864 5 9 28 45 
91 9716.157 7661.864 5 18 27 49 
92 9716.157 7661.864 4 12 21 49 
93 9716.157 7661.864 3 12 22 51 
94 9716.157 7661.864 5 13 29 48 
95 9716.157 7661.864 3 17 28 54 
96 9716.157 7661.864 3 19 26 42 
97 9716.157 7661.864 5 17 22 50 
98 9716.157 7661.864 5 16 22 48 
99 9716.157 7661.864 3 12 22 45 
100 9716.157 7661.864 3 14 20 50 
101 9716.157 7661.864 3 16 28 55 
102 9716.157 7661.864 5 11 24 40 
103 9716.157 7661.864 3 12 22 55 
104 9716.157 7661.864 5 11 20 58 
105 9716.157 7661.864 4 15 21 58 
106 9716.157 7661.864 3 12 28 42 
107 9716.157 7661.864 5 10 28 56 
108 9716.157 7661.864 3 8 23 47 
109 9716.157 7661.864 4 15 29 55 
110 9716.157 7661.864 5 14 25 45 
111 9716.157 7661.864 5 8 26 58 
112 9716.157 7661.864 3 9 26 57 
113 9716.157 7661.864 4 10 29 51 
114 9716.157 7661.864 3 13 20 57 
115 9716.157 7661.864 5 16 23 44 
116 9716.157 7661.864 3 16 28 49 
117 9716.157 7661.864 5 18 23 44 
118 9716.157 7661.864 5 8 22 41 
119 9716.157 7661.864 4 8 20 44 
