T X Y S0 S1 S2 S3 
0 7425.364 8942.318 5 16 25 51 
1 7425.364 8942.318 4 14 24 55 
2 7425.364 8942.318 4 11 26 45 
3 7425.364 8942.318 3 11 25 45 
4 7425.364 8942.318 3 8 29 42 
5 7425.364 8942.318 3 11 22 49 
6 7425.364 8942.318 3 13 25 46 
7 7425.364 8942.318 4 17 20 59 
8 7425.364 8942.318 5 13 23 50 
9 7425.364 8942.318 5 17 29 40 
10 7425.364 8942.318 5 14 25 50 
11 7425.364 8942.318 3 17 28 43 
12 7425.364 8942.318 3 12 20 40 
13 7425.364 8942.318 4 8 22 49 
14 7425.364 8942.318 3 10 28 45 
15 7425.364 8942.318 3 13 24 53 
16 7425.364 8942.318 3 10 27 55 
17 7425.364 8942.318 3 13 26 48 
18 7425.364 8942.318 5 15 23 51 
19 7425.364 8942.318 3 9 20 53 
20 7425.364 8942.318 4 14 27 41 
21 7425.364 8942.318 5 16 28 44 
22 7425.364 8942.318 4 13 21 48 
23 7425.364 8942.318 5 19 20 41 
24 7425.364 8942.318 3 16 29 43 
25 7425.364 8942.318 3 10 20 46 
26 7425.364 8942.318 4 8 22 40 
27 7425.364 8942.318 4 9 24 45 
28 7425.364 8942.318 5 16 28 53 
29 7425.364 8942.318 3 15 21 40 
30 7425.364 8942.318 4 13 23 41 
31 7425.364 8942.318 5 18 25 47 
32 7425.364 8942.318 5 16 21 48 
33 7425.364 8942.318 3 18 28 51 
34 7425.364 8942.318 5 19 27 52 
35 7425.364 8942.318 3 18 27 49 
36 7425.364 8942.318 4 17 24 56 
37 7425.364 8942.318 3 11 27 41 
38 7425.364 8942.318 5 12 29 53 
39 7425.364 8942.318 3 14 23 53 
40 7425.364 8942.318 4 16 25 57 
41 7425.364 8942.318 5 10 27 57 
42 7425.364 8942.318 3 17 23 49 
43 7425.364 8942.318 4 14 22 42 
44 7425.364 8942.318 4 18 25 40 
45 7425.364 8942.318 3 9 22 49 
46 7425.364 8942.318 5 17 22 48 
47 7425.364 8942.318 4 12 27 41 
48 7425.364 8942.318 3 10 22 49 
49 7425.364 8942.318 4 16 24 59 
50 7425.364 8942.318 4 8 24 50 
51 7425.364 8942.318 4 19 29 47 
52 7425.364 8942.318 4 11 24 52 
53 7425.364 8942.318 4 11 29 41 
54 7425.364 8942.318 3 10 23 59 
55 7425.364 8942.318 4 13 22 52 
56 7425.364 8942.318 3 8 21 46 
57 7425.364 8942.318 4 11 28 41 
58 7425.364 8942.318 3 8 23 58 
59 7425.364 8942.318 5 19 20 44 
60 7425.364 8942.318 3 13 22 47 
61 7425.364 8942.318 4 18 27 40 
62 7425.364 8942.318 4 16 25 54 
63 7425.364 8942.318 3 14 29 43 
64 7425.364 8942.318 3 15 25 40 
65 7425.364 8942.318 5 16 24 44 
66 7425.364 8942.318 5 13 29 53 
67 7425.364 8942.318 5 13 21 48 
68 7425.364 8942.318 4 10 20 56 
69 7425.364 8942.318 3 16 21 41 
70 7425.364 8942.318 4 8 24 47 
71 7425.364 8942.318 5 19 29 51 
72 7425.364 8942.318 5 12 22 58 
73 7425.364 8942.318 5 14 27 44 
74 7425.364 8942.318 4 18 24 57 
75 7425.364 8942.318 3 13 20 42 
76 7425.364 8942.318 5 8 27 41 
77 7425.364 8942.318 3 13 21 53 
78 7425.364 8942.318 4 13 20 57 
79 7425.364 8942.318 4 19 26 50 
80 7425.364 8942.318 3 19 27 49 
81 7425.364 8942.318 4 9 28 52 
82 7425.364 8942.318 4 18 22 55 
83 7425.364 8942.318 3 14 25 46 
84 7425.364 8942.318 5 14 20 43 
85 7425.364 8942.318 5 16 27 46 
86 7425.364 8942.318 5 18 20 54 
87 7425.364 8942.318 3 10 22 55 
88 7425.364 8942.318 5 14 24 54 
89 7425.364 8942.318 4 12 26 56 
90 7425.364 8942.318 4 19 20 46 
91 7425.364 8942.318 4 19 27 49 
92 7425.364 8942.318 5 18 28 55 
93 7425.364 8942.318 5 14 20 53 
94 7425.364 8942.318 3 12 27 58 
95 7425.364 8942.318 5 13 26 55 
96 7425.364 8942.318 5 17 27 54 
97 7425.364 8942.318 4 15 28 49 
98 7425.364 8942.318 5 12 20 46 
99 7425.364 8942.318 3 14 23 45 
100 7425.364 8942.318 3 16 20 55 
101 7425.364 8942.318 4 9 29 59 
102 7425.364 8942.318 3 8 20 57 
103 7425.364 8942.318 3 16 28 44 
104 7425.364 8942.318 4 19 26 49 
105 7425.364 8942.318 4 16 20 48 
106 7425.364 8942.318 4 15 24 42 
107 7425.364 8942.318 4 14 28 53 
108 7425.364 8942.318 3 9 25 56 
109 7425.364 8942.318 3 8 25 41 
110 7425.364 8942.318 3 11 22 50 
111 7425.364 8942.318 5 11 22 41 
112 7425.364 8942.318 5 11 20 41 
113 7425.364 8942.318 5 17 28 47 
114 7425.364 8942.318 3 10 28 43 
115 7425.364 8942.318 4 12 26 49 
116 7425.364 8942.318 4 18 26 47 
117 7425.364 8942.318 4 14 24 59 
118 7425.364 8942.318 5 16 24 40 
119 7425.364 8942.318 3 13 28 54 
