T X Y S0 S1 S2 S3 
2 8810.905 8664.309 5 19 22 54 
3 8805.119 8670.102 3 15 20 47 
4 8799.973 8675.929 4 10 20 57 
5 8781.454 8697.678 4 8 26 56 
6 8767.925 8713.579 5 14 20 46 
7 8764.698 8717.36 4 10 29 51 
8 8761.401 8721.24 3 11 22 47 
9 8756.833 8726.311 5 16 27 58 
10 8744.26 8740.288 4 16 26 45 
11 8722.158 8764.851 4 13 26 54 
12 8715.766 8771.956 5 19 27 48 
13 8710.374 8777.95 5 8 23 53 
14 8693.769 8796.375 5 13 28 54 
15 8665.985 8827.198 3 17 23 41 
16 8664.328 8829.022 3 16 23 59 
17 8659.436 8834.437 3 8 21 45 
18 8655.008 8839.318 3 13 27 41 
19 8631.591 8865.127 5 10 26 56 
20 8616.993 8881.161 5 19 28 47 
21 8587.536 8913.519 5 16 26 43 
22 8581.354 8921.169 4 8 23 57 
23 8575.411 8927.318 5 15 26 43 
24 8547.706 8959.142 5 14 24 49 
25 8546.233 8960.832 5 17 23 43 
26 8529.478 8980.08 3 9 21 40 
27 8526.243 8983.794 5 19 23 43 
28 8520.737 8990.099 4 8 24 48 
29 8460.944 9058.773 4 12 28 49 
30 8451.213 9069.948 3 18 21 41 
31 8460.944 9058.773 3 19 27 49 
32 8520.737 8990.099 5 17 23 55 
33 8526.243 8983.794 5 16 28 58 
34 8529.478 8980.08 5 9 23 58 
35 8546.233 8960.832 3 10 22 40 
36 8547.706 8959.142 3 14 29 41 
37 8575.411 8927.318 4 15 20 56 
38 8581.354 8921.169 3 17 27 59 
39 8587.536 8913.519 5 15 21 42 
40 8616.993 8881.161 5 13 20 53 
41 8631.591 8865.127 4 8 21 41 
42 8655.008 8839.318 4 11 28 55 
43 8659.436 8834.437 5 8 23 57 
44 8664.328 8829.022 5 11 21 58 
45 8665.985 8827.198 5 15 26 52 
46 8693.769 8796.375 3 19 24 43 
47 8710.374 8777.95 3 14 25 57 
48 8715.766 8771.956 5 13 23 58 
49 8722.158 8764.851 3 18 28 50 
50 8744.26 8740.288 5 9 23 52 
51 8756.833 8726.311 4 18 21 50 
52 8761.401 8721.24 5 10 22 57 
53 8764.698 8717.36 4 12 27 50 
54 8767.925 8713.579 3 17 22 51 
55 8781.454 8697.678 3 16 22 55 
56 8799.973 8675.929 3 9 26 49 
57 8805.119 8670.102 4 14 28 44 
58 8810.905 8664.309 5 10 21 52 
59 8818.892 8656.225 5 17 22 42 
60 8810.905 8664.309 5 17 28 56 
61 8805.119 8670.102 5 13 20 46 
62 8799.973 8675.929 5 19 22 47 
63 8781.454 8697.678 3 10 27 51 
64 8767.925 8713.579 3 17 25 58 
65 8764.698 8717.36 3 12 22 51 
66 8761.401 8721.24 5 17 20 42 
67 8756.833 8726.311 4 8 25 57 
68 8744.26 8740.288 3 15 21 43 
69 8722.158 8764.851 5 9 23 59 
70 8715.766 8771.956 3 10 20 51 
71 8710.374 8777.95 3 11 23 54 
72 8693.769 8796.375 4 13 29 45 
73 8665.985 8827.198 5 8 22 53 
74 8664.328 8829.022 5 19 20 52 
75 8659.436 8834.437 5 8 29 55 
76 8655.008 8839.318 4 18 23 50 
77 8631.591 8865.127 4 13 21 46 
78 8616.993 8881.161 4 12 29 52 
79 8587.536 8913.519 5 10 20 50 
80 8581.354 8921.169 3 17 23 45 
81 8575.411 8927.318 5 12 20 49 
82 8547.706 8959.142 5 13 24 53 
83 8546.233 8960.832 4 8 26 40 
84 8529.478 8980.08 5 15 28 55 
85 8526.243 8983.794 3 11 23 45 
86 8520.737 8990.099 4 15 27 55 
87 8460.944 9058.773 4 12 25 46 
88 8451.213 9069.948 5 16 24 41 
89 8460.944 9058.773 5 12 27 43 
90 8520.737 8990.099 3 16 22 51 
91 8526.243 8983.794 4 17 21 42 
92 8529.478 8980.08 5 9 21 45 
93 8546.233 8960.832 4 16 25 58 
94 8547.706 8959.142 4 17 29 46 
95 8575.411 8927.318 3 9 20 58 
96 8581.354 8921.169 3 16 24 53 
97 8587.536 8913.519 3 14 28 48 
98 8616.993 8881.161 3 15 24 57 
99 8631.591 8865.127 4 19 27 55 
100 8655.008 8839.318 5 15 21 49 
101 8659.436 8834.437 3 18 27 40 
102 8664.328 8829.022 3 15 26 48 
103 8665.985 8827.198 3 12 27 45 
104 8693.769 8796.375 4 15 21 52 
105 8710.374 8777.95 3 12 23 45 
106 8715.766 8771.956 4 10 20 55 
107 8722.158 8764.851 3 18 28 52 
108 8744.26 8740.288 3 9 29 41 
109 8756.833 8726.311 3 18 22 49 
110 8761.401 8721.24 3 16 22 42 
111 8764.698 8717.36 4 14 28 55 
112 8767.925 8713.579 5 11 21 54 
113 8781.454 8697.678 5 16 26 51 
114 8799.973 8675.929 3 16 24 51 
115 8805.119 8670.102 5 10 21 40 
116 8810.905 8664.309 4 12 26 43 
117 8818.892 8656.225 5 17 29 45 
118 8810.905 8664.309 3 17 22 55 
119 8810.905 8664.309 3 14 26 43 
