T X Y S0 S1 S2 S3 
0 8546.646 4826.527 3 11 20 53 
1 8546.646 4826.527 4 17 23 41 
2 8546.646 4826.527 4 11 26 55 
3 8546.646 4826.527 4 16 24 44 
4 8546.646 4826.527 4 12 26 53 
5 8546.646 4826.527 3 11 23 59 
6 8546.646 4826.527 3 19 20 41 
7 8546.646 4826.527 3 17 20 41 
8 8546.646 4826.527 4 9 27 47 
9 8546.646 4826.527 5 10 24 49 
10 8546.646 4826.527 5 16 27 59 
11 8546.646 4826.527 4 8 23 54 
12 8546.646 4826.527 4 17 20 58 
13 8546.646 4826.527 4 10 20 40 
14 8546.646 4826.527 5 13 24 42 
15 8546.646 4826.527 4 14 27 58 
16 8546.646 4826.527 4 9 27 44 
17 8546.646 4826.527 3 14 22 40 
18 8546.646 4826.527 5 11 22 50 
19 8546.646 4826.527 4 17 23 43 
20 8546.646 4826.527 3 10 22 54 
21 8546.646 4826.527 3 15 21 54 
22 8546.646 4826.527 3 11 26 58 
23 8546.646 4826.527 5 17 21 59 
24 8546.646 4826.527 3 17 27 54 
25 8546.646 4826.527 3 12 26 59 
26 8546.646 4826.527 4 19 24 58 
27 8546.646 4826.527 3 16 28 41 
28 8546.646 4826.527 3 17 20 46 
29 8546.646 4826.527 3 17 26 53 
30 8546.646 4826.527 5 19 20 47 
31 8546.646 4826.527 5 11 20 55 
32 8546.646 4826.527 5 17 20 50 
33 8546.646 4826.527 3 17 21 57 
34 8546.646 4826.527 4 12 21 46 
35 8546.646 4826.527 5 13 26 40 
36 8546.646 4826.527 4 8 26 44 
37 8546.646 4826.527 5 13 22 43 
38 8546.646 4826.527 5 18 28 49 
39 8546.646 4826.527 5 12 20 50 
40 8546.646 4826.527 5 12 24 51 
41 8546.646 4826.527 3 15 23 43 
42 8546.646 4826.527 4 15 20 47 
43 8546.646 4826.527 3 11 21 45 
44 8546.646 4826.527 5 8 24 48 
45 8546.646 4826.527 3 11 26 59 
46 8546.646 4826.527 5 16 21 53 
47 8546.646 4826.527 4 18 29 57 
48 8546.646 4826.527 4 19 29 41 
49 8546.646 4826.527 5 10 26 58 
50 8546.646 4826.527 3 15 24 53 
51 8546.646 4826.527 4 17 22 58 
52 8546.646 4826.527 4 8 24 52 
53 8546.646 4826.527 4 9 29 51 
54 8546.646 4826.527 3 14 25 51 
55 8546.646 4826.527 4 10 20 53 
56 8546.646 4826.527 4 8 22 45 
57 8546.646 4826.527 5 13 20 52 
58 8546.646 4826.527 4 17 21 46 
59 8546.646 4826.527 5 19 29 49 
60 8546.646 4826.527 3 9 25 43 
61 8546.646 4826.527 3 10 22 55 
62 8546.646 4826.527 5 12 24 52 
63 8546.646 4826.527 3 17 20 50 
64 8546.646 4826.527 3 13 25 40 
65 8546.646 4826.527 3 18 27 52 
66 8546.646 4826.527 3 11 25 51 
67 8546.646 4826.527 5 11 24 46 
68 8546.646 4826.527 3 19 28 53 
69 8546.646 4826.527 5 11 27 46 
70 8546.646 4826.527 5 11 21 42 
71 8546.646 4826.527 4 17 22 53 
72 8546.646 4826.527 3 13 24 43 
73 8546.646 4826.527 5 14 21 49 
74 8546.646 4826.527 5 12 23 53 
75 8546.646 4826.527 5 13 23 43 
76 8546.646 4826.527 4 15 22 44 
77 8546.646 4826.527 4 11 21 59 
78 8546.646 4826.527 4 9 29 43 
79 8546.646 4826.527 3 19 28 52 
80 8546.646 4826.527 3 13 29 55 
81 8546.646 4826.527 4 15 27 50 
82 8546.646 4826.527 4 8 29 53 
83 8546.646 4826.527 5 19 27 53 
84 8546.646 4826.527 5 18 28 41 
85 8546.646 4826.527 4 9 22 48 
86 8546.646 4826.527 3 19 21 59 
87 8546.646 4826.527 3 13 24 59 
88 8546.646 4826.527 3 19 20 40 
89 8546.646 4826.527 5 14 27 52 
90 8546.646 4826.527 4 12 23 49 
91 8546.646 4826.527 5 19 24 52 
92 8546.646 4826.527 4 13 26 53 
93 8546.646 4826.527 3 9 29 45 
94 8546.646 4826.527 5 18 21 44 
95 8546.646 4826.527 3 19 27 44 
96 8546.646 4826.527 5 17 23 57 
97 8546.646 4826.527 3 13 27 53 
98 8546.646 4826.527 5 18 22 52 
99 8546.646 4826.527 3 15 28 50 
100 8546.646 4826.527 5 11 27 42 
101 8546.646 4826.527 5 12 21 57 
102 8546.646 4826.527 5 8 29 46 
103 8546.646 4826.527 4 14 20 54 
104 8546.646 4826.527 3 14 20 58 
105 8546.646 4826.527 4 12 22 45 
106 8546.646 4826.527 4 15 26 52 
107 8546.646 4826.527 5 11 29 46 
108 8546.646 4826.527 4 19 26 49 
109 8546.646 4826.527 5 17 28 40 
110 8546.646 4826.527 4 14 29 41 
111 8546.646 4826.527 5 19 26 55 
112 8546.646 4826.527 5 11 25 47 
113 8546.646 4826.527 5 18 23 51 
114 8546.646 4826.527 4 18 20 43 
115 8546.646 4826.527 5 11 28 41 
116 8546.646 4826.527 3 10 22 54 
117 8546.646 4826.527 3 16 25 41 
118 8546.646 4826.527 4 8 23 53 
119 8546.646 4826.527 5 16 22 40 
